id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
743133406057914310,Cheerful 1-bedroom townhouse in Durbanville,201223221,Elizna,,Ward 103,-33.84846,18.68502,Entire home/apt,613,2,8,2024-01-15,0.43,1,151,2,
747616389366269114,"Stunning, Secure, 2-Bed Apartment with Sea Views",12729704,Christa,,Ward 54,-33.92009,18.38624,Entire home/apt,2500,7,3,2023-12-11,0.17,27,208,2,
743198446427965698,4 bedroom home in cul de sac next to Keurboom park,16498325,John,,Ward 58,-33.976796153022235,18.481453630688463,Entire home/apt,3250,5,1,2023-01-04,0.06,1,358,0,
747675408069799681,3-bedroom home with large garden and pool,34972513,Cornelia,,Ward 84,-34.07146,18.85048,Entire home/apt,2500,10,0,,,1,365,0,
743203507501726016,Eden on the Bay 272 Back up for Load Shedding,86459488,Helen,,Ward 23,-33.803445,18.4642714,Entire home/apt,1230,4,0,,,43,286,0,
749116893976495674,Stunning Modern  Mansion  in Hout Bay,6269301,Lisa,,Ward 74,-34.03873,18.3644,Entire home/apt,8214,4,12,2024-04-23,0.70,22,271,5,
747687088912205672,Trendy Green Point Apartment with Balcony,485435007,Propr,,Ward 115,-33.9071603874895,18.407029271796045,Entire home/apt,1216,2,39,2024-06-15,2.00,1,318,21,
747768235650229842,Wattle Street Medium,3993139,Monique,,Ward 70,-33.88589,18.60646,Entire home/apt,450,2,4,2024-06-01,0.22,2,147,1,
747782661106425385,Cosy Kloof str apartment,129310411,Lisa,,Ward 77,-33.93421,18.40601,Entire home/apt,650,2,17,2024-06-18,1.04,1,179,13,
749125774580405326,Beach Front Sea View 2 bedroom Cape Town Flat,485653711,Bonita,,Ward 23,-33.81765,18.47566,Entire home/apt,1300,4,14,2024-03-21,0.74,2,248,5,
747793297435422039,Lovely 2 bedroom beach condo with heated pool,433121933,Wesley,,Ward 55,-33.90339,18.47732,Entire home/apt,1021,1,169,2024-06-26,8.61,2,258,105,
748323636058214858,"Townhouse 11 - Majestic Village, Kalk Bay",3007248,Florian,,Ward 64,-34.12704462585458,18.448330965606672,Entire home/apt,2500,3,12,2024-03-19,0.67,20,36,3,
749164836764413427,Margi's Hidden Gem,485661371,Margarethe,,Ward 115,-33.92945,18.44625,Entire home/apt,729,2,11,2024-06-28,0.57,1,205,6,
749170808239375545,Exquisite apartment w/ harbour views in a secure e,31653405,Nox,,Ward 115,-33.909628,18.420922,Entire home/apt,9500,1,5,2023-09-03,0.27,1,18,1,
748398482590454608,Luxurious 7 bedroom mansion conveniently located,191240458,Jonathan,,Ward 62,-34.0197173,18.449976,Entire home/apt,6301,14,0,,,1,90,0,
749174531379636674,Luxury Villa in the heart of Simon's Town,154184955,Fay,,Ward 61,-34.1927,18.42623,Entire home/apt,8000,4,5,2024-01-05,0.27,2,345,2,
748460171849434657,The perfect home for a family holiday,9673552,Chris,,Ward 71,-34.07578,18.4495,Entire home/apt,2600,4,4,2023-12-31,0.22,1,5,2,
748853142363192889,"The Lookout, Large 4-Bedroom home with pool",57841415,Annelize,,Ward 15,-34.06990701369429,18.83509018042602,Entire home/apt,3800,7,4,2024-04-28,0.22,1,200,3,
749180771299176556,Homely cottage with a view in District 6,725450,Patrick,,Ward 77,-33.93351,18.43109,Entire home/apt,690,3,8,2024-04-08,0.44,1,8,3,
748894917536693027,Palm Beach Villa,158005003,Jacqui,,Ward 61,-34.1538333381052,18.4277970548551,Entire home/apt,4200,5,1,2024-01-02,0.17,1,22,1,
749216135583441882,"A beautiful, Homely 1 Bedroom Gem -With Pool &Gym!",473763531,Bahia,,Ward 54,-33.92071,18.38515,Entire home/apt,798,2,27,2024-04-24,1.36,1,219,11,
749003004088094654,Beautiful penthouse apartment in trendy Woodstock,33452135,Shane,,Ward 57,-33.930713016378895,18.451906889677048,Entire home/apt,,2,34,2024-01-22,1.76,1,0,19,
749249045154523205,Spacious Sea View Lookout over the Promenade,485679303,Aissa,,Ward 115,-33.90045,18.40464,Private room,1192,2,65,2024-06-17,3.30,1,346,39,
749024321955453432,2 Bed Apartment On The Square,403603800,Hosted,,Ward 115,-33.92965,18.42241,Entire home/apt,982,1,4,2023-12-29,0.22,63,328,2,
749042477700725484,StationHouse Studio,112805732,Zininzi,,Ward 54,-33.9191619,18.3871124,Entire home/apt,1150,29,11,2024-03-31,0.57,2,183,4,
749347680540895518,Beautiful seaviews and mountain views self-cater,485702614,Gareth,,Ward 61,-34.20598,18.4526,Entire home/apt,1000,1,8,2024-06-09,0.41,1,359,4,
754289576265522930,"Beautiful, peaceful rooms with privacy.",310894781,Thabiso,,Ward 113,-33.818304,18.4983009,Private room,,2,2,2022-12-19,0.10,1,0,0,0653122164
749563553742316333,Camps Bay | Villa | Views | Pool | Garden,485738091,James,,Ward 54,-33.96289,18.38262,Entire home/apt,4177,3,27,2024-04-15,1.37,1,50,15,
749607289420571326,Victorian villa with pool in Green Point village,13703635,Wilhelm,,Ward 115,-33.91020990000001,18.4054157,Entire home/apt,2500,2,1,2023-01-05,0.06,2,11,0,
754304081503384662,Beautiful Villa with Heated Pool & Views,27208681,Joanne,,Ward 77,-33.94093,18.40972,Entire home/apt,7750,3,4,2024-01-13,0.22,1,43,3,
749633271799011831,Fabulous 4-bedroom home with Pool & Solar,184745581,Andrea,,Ward 59,-33.98442,18.45314,Entire home/apt,3974,7,7,2024-04-04,0.38,1,46,3,
754345858023760694,Inn the Winelands,275246097,Raynette,,Ward 15,-34.05452,18.83677,Entire home/apt,2450,1,8,2024-04-06,0.40,1,325,3,
749637385153749018,Beautiful 4 bedroom home,48303994,Nicki,,Ward 71,-34.04685,18.44341,Entire home/apt,11856,7,3,2023-12-24,0.16,51,324,1,
754357848987390209,Luxurious Villa ~ Rooftop Pool ~ Stunning Views!,226645,Kamal,,Ward 15,-34.06312,18.85312,Entire home/apt,6966,2,16,2024-03-18,0.97,1,197,11,
754367158500096320,Roodeberg Herberg,87661242,Eugenie,,Ward 1,-33.87744,18.57508,Entire home/apt,650,2,13,2024-01-09,0.71,4,346,5,
749666725983915920,iGadi House Boutique Hotel - Roomy,484895991,IGadi,,Ward 115,-33.93047,18.41158,Private room,4700,1,0,,,5,339,0,
754375312573469151,Oude Westhof Herberg,87661242,Eugenie,,Ward 70,-33.85792,18.59775,Entire home/apt,650,3,2,2024-02-21,0.38,4,332,2,
749691784736994502,Light & Sunny Studio Apartment close to the Beach,425272121,Nadine,,Ward 107,-33.81945,18.48012,Entire home/apt,795,7,7,2023-06-15,0.36,1,65,0,
754730934088689521,Breathtaking seaview apartment,106148748,Mila,,Ward 115,-33.90011,18.40331,Entire home/apt,,2,4,2023-02-19,0.21,1,0,0,
749712084196834152,Stunning Home in Noordhoek,47948403,FH Rose,,Ward 69,-34.1004,18.38906,Entire home/apt,18000,14,0,,,7,365,0,
749725676477624761,Modern 2 bedroom house with harbour views,4198184,Jörg,,Ward 61,-34.194597,18.4394972,Entire home/apt,1900,7,13,2024-05-08,0.71,1,61,6,
754741946486322411,Cheerful one bedroom with private bathroom,7231028,Barbara,,Ward 54,-33.96583,18.37879,Private room,973,1,14,2024-04-04,0.79,4,240,11,
749728816165266087,African Chic with Incredible Views & Pool Deck,218745884,Jayson,,Ward 115,-33.91771,18.42152,Entire home/apt,1298,2,83,2024-06-26,4.37,96,237,49,
749746169720333119,5min to Promenade | Aircon | Gym & Parking,135183716,Sabath,,Ward 54,-33.9225467,18.3833005,Entire home/apt,760,3,41,2024-06-03,2.04,14,174,18,
754783662345297879,"Vibrant, sunny, industrial loft",15850972,Ryan,,Ward 57,-33.9343,18.45663,Entire home/apt,2500,2,2,2023-12-31,0.21,2,180,2,
749827581187332344,Beautiful holiday home - Sea Point.,198609990,Peter,,Ward 115,-33.908998,18.3936917,Entire home/apt,1300,2,39,2024-05-18,2.00,1,346,21,
754809349772906423,Mountain view apartment with pool,191527956,Saskia,,Ward 74,-34.0221686,18.3737805,Entire home/apt,850,2,35,2024-05-01,1.76,1,135,25,
754825592062684338,Petite Manor on Bree,84913642,Dominique,,Ward 115,-33.92572,18.41331,Entire home/apt,775,3,11,2024-04-28,0.57,1,271,5,
749849138515724555,Mid-Century 4 bedroom home nestled in Nature,410112811,Amelia,,Ward 62,-33.98137,18.44195,Entire home/apt,10000,2,9,2024-02-24,0.49,1,62,5,
754833759517503938,"Luxury Beachfront Loft, L21 Big Bay- 3 bedroom",172110226,Tyroan,,Ward 23,-33.78749,18.45828,Entire home/apt,1300,5,9,2024-04-30,0.62,43,229,7,
754844567961546646,Econo twin or double shared bathroom,26402291,Amy,,Ward 115,-33.91086,18.40897,Private room,2169,1,1,2022-11-25,0.05,5,343,0,
749856953829109950,Stunning and secure 3 bed in peaceful setting,170055841,Muneer,,Ward 55,-33.88198,18.51685,Entire home/apt,2357,3,34,2024-04-12,1.83,35,237,23,
749860428904397658,Your best dose of Vitamin-Sea!,57255319,Jonathan,,Ward 61,-34.23944,18.47386,Entire home/apt,1450,2,40,2024-06-18,2.35,1,240,32,
749883037206142525,Lovely spacious 1 bedroom city apartment,20504472,Tray,,Ward 115,-33.92504,18.4207,Entire home/apt,1026,2,3,2023-10-29,0.16,11,44,1,
754872157637975429,Kommetjie Garden Hideaway,486711442,Antoinette,,Ward 61,-34.13915,18.34089,Entire home/apt,595,2,3,2024-01-04,0.16,1,120,2,
749888465846672289,Penguin Paradise Apartment - Simon’s town/Boulders,194474965,Kirsty,,Ward 61,-34.19659,18.44726,Entire home/apt,1400,2,19,2024-05-05,1.02,1,328,8,
754882512476071635,Kenilworth Cape Town Garden apartment,139015442,Zudy,,Ward 59,-33.99594,18.46465,Entire home/apt,660,2,30,2024-06-07,1.65,1,364,15,
754964849271245200,Spacious bungalow on a 2800sqm plot with pool,447911639,Alexander,,Ward 15,-34.0664447,18.8450991,Entire home/apt,1541,3,0,,,1,89,0,
749903242485005996,South Views 1 bed apartment,28299901,Charmaine,,Ward 107,-33.82274027405656,18.48254308104515,Entire home/apt,,4,1,2023-04-05,0.07,8,0,0,
754967647866228464,Icon- Central Studio apartment in CapeTown CBD,447866794,Duane And Taryn,,Ward 115,-33.91825,18.4239,Entire home/apt,1021,2,0,,,3,363,0,
754992660854916363,Your Home Away From Home!,486740997,Yvette,,Ward 23,-33.8099082,18.4851645,Entire home/apt,1857,2,9,2024-04-01,0.48,1,270,6,
749988853352912494,Cheerful 4-bedroomed home with a pool,485811460,Marilyn,,Ward 58,-33.96628200745823,18.49367039206543,Entire home/apt,1850,7,4,2024-01-02,0.22,1,115,2,
755025724211983486,"Family home, pool, eco hot tub, no load shedding",464964977,Colleen,,Ward 73,-34.0504909,18.4480634,Entire home/apt,,7,2,2024-04-17,0.11,1,0,1,
750101688375884204,Luxury Green Point home,246821168,Christian,,Ward 115,-33.90994264771764,18.411506294318677,Entire home/apt,2232,1,22,2024-06-24,3.86,2,201,22,
750154373897118637,22 on Witzenberg Drive,167179286,Rohan,,Ward 21,-33.871967,18.650741,Entire home/apt,564,2,17,2024-03-31,0.85,1,153,9,
755028793287458927,Wineland’s Home with Mountain View’s & Solar,120602747,Kate,,Ward 84,-34.08191708361527,18.865354468108222,Entire home/apt,,5,2,2023-01-14,0.11,1,0,0,
755058713349634311,Modern & Bright Studio CBD - Rooftop Pool + Aircon,486757843,Manon,,Ward 115,-33.91918058438158,18.425714142327877,Entire home/apt,779,2,40,2024-05-25,2.01,1,146,26,
750299643707649310,Seaview & Sunset Haven,467891601,Petra,,Ward 69,-34.10046422636073,18.389578387141228,Entire home/apt,3869,3,41,2024-06-22,2.15,1,181,28,
750417588011024376,Annie's Place,217413211,Jan,,Ward 64,-34.10105629,18.47610398,Entire home/apt,1889,4,3,2024-01-06,0.31,37,319,3,
755072294039852712,Ultra Modern Studio Apartment 2,260519861,Kristi,,Ward 115,-33.91393559999999,18.4169629,Entire home/apt,1350,2,9,2024-02-17,0.50,9,357,3,
755081079808630395,Ultra Modern Studio Apartment 3,260519861,Kristi,,Ward 115,-33.91348,18.41768,Entire home/apt,,2,3,2022-12-18,0.15,9,363,0,
750452156104678347,Seaside apartment with mountain views and pool,6423561,Sandra,,Ward 115,-33.909,18.39419,Entire home/apt,,2,6,2023-03-21,0.31,1,0,0,
755344065418571815,Backup-Powered Luxury City Apartment,8108425,Albertus,,Ward 115,-33.92437,18.4165,Entire home/apt,923,3,43,2024-06-17,2.67,53,306,30,
755344894562453327,Solar-Power French CountryCottage on TableMountain,8108425,Albertus,,Ward 77,-33.9465,18.4159,Entire home/apt,979,2,32,2024-06-24,1.66,53,337,22,
755373594745558644,"A lovely, peaceful, self-catering studio.",341796617,Maryna Magdalena,,Ward 83,-34.10355,18.82883,Entire home/apt,,1,2,2022-12-26,0.11,1,0,0,
750460270542935795,Luxury living with Mountain View co-working space,103351691,Paula,,Ward 115,-33.92831,18.42275,Entire home/apt,777,2,11,2024-05-03,0.79,1,124,10,
755378067665018413,Viktoriansk hus med mycket själ och öppna ytor,23017927,Anett,,Ward 115,-33.90977,18.40706,Entire home/apt,4800,2,7,2023-03-04,0.37,1,208,0,
755433519094003690,Cosy Apartment with Spectacular Views,486836589,Thibault,,Ward 115,-33.918943039512754,18.42356510370482,Entire home/apt,1300,1,0,,,1,364,0,
750473165064594292,Exceptional 1 bedroom Garden Apartment in Hout Bay,72707544,Inna,,Ward 74,-34.0134305,18.3798764,Entire home/apt,1300,5,1,2022-11-06,0.05,1,144,0,
750510829351345050,Spacious 4-bedroom family home with pool,2064511,Elbe,,Ward 15,-34.0638308,18.8239801,Entire home/apt,3054,2,28,2024-04-14,1.48,1,248,18,
755439456773246634,Serviced 2 Bedroom Apartment @ Silver Forest,116565912,Penny,,Ward 15,-34.05967,18.86006,Entire home/apt,9000,1,0,,,1,364,0,
755447973211307111,Seasonal Cottage,52544581,Elizabeth  : No3 Libertasabe,,Ward 113,-33.82346,18.49402,Entire home/apt,1000,3,19,2024-04-29,1.20,2,290,13,
750555654036667995,Melkbos Moments 2,37150318,Hantie,,Ward 23,-33.72643,18.44312,Private room,,1,0,,,2,0,0,
755459344451576712,Stunning Family & Entertainment Villa with a View,416318288,Tanah,,Ward 74,-34.03561,18.35915,Entire home/apt,3800,2,16,2024-03-24,0.87,1,338,9,
750560512131502714,"Sporty One Bedroom Apartment-Pool,Wifi24hrSecurity",91957724,Tanya,,Ward 4,-33.8549594,18.509748,Entire home/apt,640,2,31,2024-06-01,1.67,2,343,16,
755470732525441565,Infinity Unit 305 on Blouberg Beach,486841047,Marion,,Ward 23,-33.8093329,18.4695156,Entire home/apt,1500,2,6,2024-01-07,0.33,1,103,4,
750609989805668990,"Cheerful, historic family home-Wifi-Netflix",281646889,Scotty,,Ward 57,-33.94092,18.46803,Entire home/apt,1380,2,10,2023-10-10,0.52,95,0,3,
755490492360913432,"Stunning family villa-Gym, pool,Wifi, secure-Views",238438010,Soughted,,Ward 54,-33.95518,18.38935,Entire home/apt,17953,2,4,2023-02-19,0.21,28,0,0,
750702966363268323,Large summer holiday home (No Loadshedding),85150773,Christy,,Ward 58,-33.958,18.49242,Entire home/apt,,7,2,2024-01-04,0.11,1,0,1,
750750156578932544,"Elegant 2 Bed, W/ Pool & Ocean views, Backup Power",39174880,Rest Easy,,Ward 54,-33.92287,18.38159,Entire home/apt,4250,2,52,2024-03-24,2.62,47,84,25,
755498530183935348,"Home away from home. 2 
bedroom apartment",265823701,Menzi,,Ward 7,-33.8875922,18.7171496,Private room,,5,1,2022-12-26,0.05,1,0,0,
750750606033865034,House of Karuna Villa -Mastersuite Clifton,484877575,Erika,,Ward 54,-33.94062,18.37828,Private room,3786,1,4,2024-02-08,0.21,3,365,2,
750761237934307241,Stylish tranquil home in secure estate.,72136510,Johan,,Ward 62,-34.03538,18.44137,Entire home/apt,6000,5,4,2024-01-22,0.22,1,120,3,
755507341964537642,Renovated 4 bedroom house with heated pool,20917327,Haley,,Ward 77,-33.93002,18.40237,Entire home/apt,10293,7,1,2023-01-03,0.06,1,365,0,
750784005582908336,"theGREEN Villa, your home away from home",41925545,Niel,,Ward 115,-33.9115328,18.3999034,Entire home/apt,7463,2,58,2024-06-23,3.10,4,208,35,
755514081929571036,Modern Beachside Apartment with Pool,63094540,Gina,,Ward 23,-33.79161,18.45782,Entire home/apt,,7,3,2023-12-31,0.16,6,0,1,
755520266771231463,Master Bedroom 200m from the Beach,29228078,Electra,,Ward 64,-34.1076,18.46905,Private room,600,3,7,2024-04-04,0.77,4,85,7,
750793555745210099,Digital Nomapad Shared Apartment,180507688,Brandon,,Ward 115,-33.90649,18.40852,Private room,570,1,7,2023-05-28,0.41,2,43,0,
755521217389945938,One Thibault Square 1517 - CBD Studio Apartment,2516345,Jaco,,Ward 115,-33.92069,18.42414,Entire home/apt,1554,1,1,2023-03-04,0.06,80,361,0,
755521900913084558,"Self-catering 2BR Apartment Pinelands, Cape Town",1961002,Anja,,Ward 53,-33.93975854929533,18.498378844982906,Entire home/apt,1400,2,11,2024-03-06,0.93,1,132,11,
755564086599545580,Modern apartment close to lovely beach,472886309,Homely Hosts,,Ward 64,-34.14002,18.42974,Entire home/apt,1265,3,8,2024-02-26,0.46,5,222,4,
751072603599815401,Two Oceans Artist's Home.,202476500,Brigitta,,Ward 64,-34.14112,18.42352,Entire home/apt,1580,4,2,2024-02-06,0.12,2,365,1,
755574177682915202,Cheerful artists 4bed home: pool & mountain views,158200405,Ilene,,Ward 77,-33.9371309,18.4265615,Entire home/apt,5000,3,2,2024-03-06,0.11,1,364,1,
751106342146821583,Beautiful 3 bedroom 2 bathroom villa,486011761,Moran,,Ward 74,-34.0441242,18.3500106,Entire home/apt,5500,10,0,,,1,358,0,
755600637812698446,1 Bedroom rental with pool and gym access -03,20504472,Tray,,Ward 115,-33.92536,18.42059,Entire home/apt,,2,2,2023-01-29,0.11,11,2,0,
755623008693643064,8 @ Van Der Westhuizen,374824538,Carla,,Ward 112,-33.84052,18.65367,Entire home/apt,817,1,1,2023-01-01,0.05,1,364,0,
751144422584011707,Camomile House,294869250,Camilla,,Ward 69,-34.10132968945417,18.36935255662233,Entire home/apt,4800,3,0,,,1,357,0,
755627559176612597,Standard Double Room at Hippo Boutique Hotel,483264811,Kevin,,Ward 115,-33.92972,18.41073,Private room,,1,2,2023-02-12,0.12,2,0,0,
751149473841036958,Dreamy with Flourishing Garden & Pool,156347973,Minnelie,,Ward 61,-34.13904,18.35918,Entire home/apt,980,2,32,2024-05-30,1.67,2,360,22,
751168935821661464,Stylish Loft Apartment in trendy De Waterkant,65172704,Brad,,Ward 115,-33.91217,18.41798,Entire home/apt,825,5,29,2024-05-29,1.59,1,109,20,
755642503073501760,S8 Stoked Apartment,217413211,Jan,,Ward 64,-34.10885228,18.4679418,Entire home/apt,650,2,0,,,37,363,0,
751211080250287473,Family retreat close to Kirstenbosch,19406541,Bibiana,,Ward 62,-33.99387,18.45441,Entire home/apt,,7,1,2022-11-22,0.05,9,0,0,
755642516955394809,S9 Stoked Apartment,217413211,Jan,,Ward 64,-34.10885228,18.4679418,Entire home/apt,715,2,6,2024-02-04,0.31,37,363,4,
751242129766514749,Funky Fun No Loadshedding holiday home at the sea,61741596,Michela,,Ward 61,-34.1571854,18.4249838,Entire home/apt,1550,3,13,2024-04-25,0.69,2,158,9,
755649935315133443,Zaney Executive Suite at Hippo Boutique Hotel,483264811,Kevin,,Ward 115,-33.92904202853147,18.410948403704833,Private room,,5,1,2023-03-19,0.06,2,0,0,
751246248835073576,"Tranquil, 3-bed Home + Pool in Oranjezicht",12729704,Christa,,Ward 77,-33.93854,18.41824,Private room,10000,14,0,,,27,364,0,
755673110789476821,"2-bedroom home with indoor braai, walk to beach",242450921,Nicole,,Ward 83,-34.1021,18.82145,Entire home/apt,3000,2,8,2024-04-01,0.43,1,164,3,
751255968017423349,Very Basic and small studio for 2 on Beach rd.,3886732,Koos,,Ward 115,-33.89993480884491,18.40768677301634,Entire home/apt,566,1,41,2024-06-14,2.14,83,117,29,
755700895455162688,Unique and cozy Woodstock apartment,62207696,Suzanne,,Ward 57,-33.9312679897053,18.454086184501648,Entire home/apt,519,3,21,2024-06-17,1.16,1,267,16,
751323529097158677,"Stylish, luxury 2 bedroom apartment.",458866185,Steve,,Ward 23,-33.819263165200034,18.476279233729556,Entire home/apt,1300,2,13,2024-04-26,0.84,1,289,9,
755719415068791264,Eight Bells - Spectacular views,486891485,Cecily,,Ward 61,-34.19282,18.42403,Entire home/apt,1916,14,1,2023-01-05,0.06,1,87,0,
755760694043807475,Spacious unit with mountain views (with inverter),172467205,Jade,,Ward 74,-34.04010096872008,18.35825010532565,Entire home/apt,,2,11,2024-02-28,0.59,1,0,7,
751327855940022821,5 min walk to beachfront. Sunny room with desk.,55498677,Robyn Heather,,Ward 54,-33.91118,18.38872,Private room,600,14,5,2024-02-24,0.27,2,33,2,
751441541570058077,Pool & Sea Views - Modern Upper Sea Point Home.,3249425,Lee,,Ward 54,-33.9131889,18.3970754,Entire home/apt,,5,3,2024-01-10,0.16,1,0,2,
755763299892313644,Lovely 2 Bedroom flat with Patio,36944377,Olivia,,Ward 54,-33.9096,18.39529,Entire home/apt,,2,2,2022-12-25,0.11,1,0,0,
755764975696896949,"Townhouse overlooks Green Point parks, Waterfront",79522100,Carianne,,Ward 115,-33.9097071,18.4057448,Entire home/apt,,9,2,2023-01-13,0.11,1,0,0,
751740367661868001,Oceans Deep Condo Three Anchor Bay,107681397,Nadja,,Ward 115,-33.90762,18.39774,Entire home/apt,5000,7,0,,,9,140,0,
751814666141313840,Private Marina Bachelor Cottage near the Beach,38078782,Simone,,Ward 64,-34.0945478,18.4785971,Private room,500,4,1,2022-11-17,0.05,2,363,0,
755768163710362651,Cozy home in Cape Town,334913793,Mahsa,,Ward 54,-33.91326,18.38906,Entire home/apt,1886,2,29,2024-03-16,1.53,1,352,16,0670674039
751905595913882508,Walk to one of Cape Town's best beaches,151105063,Martina,,Ward 55,-33.88564,18.48779,Entire home/apt,3500,3,4,2024-02-13,0.23,6,100,2,
755770905670465418,B.Lux on 16 on Bree,470583137,Jessica,,Ward 115,-33.91872956985924,18.421266000298726,Entire home/apt,2100,2,12,2024-05-31,1.85,8,257,12,
755770989646834803,Stay WJ at 16 on Bree,470583137,Jessica,,Ward 115,-33.91842,18.42066,Entire home/apt,1900,2,39,2024-05-10,2.21,8,12,29,
751939308753785399,Rondebosch Central Self-catering Accommodation,407020545,Jacky,,Ward 57,-33.95985,18.47485,Entire home/apt,790,1,5,2023-08-31,0.34,2,148,1,
751992758535139831,iGadi House Boutique Hotel - Cosy +,484895991,IGadi,,Ward 115,-33.92877,18.41279,Private room,4700,1,0,,,5,326,0,
755771389177065451,Conch Beach House,470583137,Jessica,,Ward 54,-33.95605,18.37962,Entire home/apt,4071,4,35,2024-05-27,1.88,8,175,20,
751993489472850154,Lovely 1 bed apartment with 1 free parking & WiFi,104586365,Kritesh,,Ward 55,-33.89623887910269,18.493050299584866,Entire home/apt,800,2,5,2024-01-05,0.28,1,364,1,
755776742007752053,Lovely 1-bedroom unit with safe parking,486906392,Denise,,Ward 105,-33.8183,18.67391,Entire home/apt,719,2,9,2024-03-25,0.47,1,349,3,
755793371191145910,"Central, Comfy & Quiet",135831659,Anja,,Ward 77,-33.93046,18.40422,Entire home/apt,2200,2,2,2024-01-09,0.11,1,215,1,
751997344350924416,iGadi House Boutique Hotel - Cosy,484895991,IGadi,,Ward 115,-33.92978203138475,18.412087226983633,Private room,3800,1,0,,,5,355,0,
751997823769612132,iGadi House Boutique Hotel - Biggy,484895991,IGadi,,Ward 115,-33.92889,18.41267,Private room,5200,1,0,,,5,306,0,
752030548106333575,Discover Modern Luxury in Sea Point Studio,443197031,Propr,,Ward 54,-33.91953,18.38598,Entire home/apt,1018,30,8,2024-05-30,0.43,2,247,3,
752037132388628006,504 - 2 Bedroom Apartment with Magnificent Views,12945822,Brett,,Ward 55,-33.88548,18.49497,Entire home/apt,733,3,50,2024-06-22,2.53,20,250,33,
752195991089125592,Cheerful 3-bedroom home close to the beach!,173518333,Misha,,Ward 83,-34.10946,18.8257,Entire home/apt,3000,10,0,,,2,83,0,
755793402821922734,"Rustic, spacious family home with pool",43147947,Michael,,Ward 69,-34.1077773,18.3972609,Entire home/apt,3990,10,2,2024-01-05,0.12,1,122,1,
756110337646581394,Queens Beach Dream Apartment,442371577,Juan & Lauren,,Ward 54,-33.92144,18.37838,Entire home/apt,1450,3,43,2024-05-26,2.30,3,316,27,
752355593522266833,Amazing Modern Beachfront Pod,14003723,Leo,,Ward 54,-33.91139,18.39318,Entire home/apt,571,2,52,2024-06-22,2.85,4,315,38,
752500935039199103,De Waterkant Townhouse with Pool Access (116 DWP),57218252,Nox,,Ward 115,-33.914403,18.4154749,Entire home/apt,2708,4,25,2024-02-22,1.30,134,309,9,
756145817223833532,"Bishopscourt Grace, by Steadfast Africa",19745781,Nicholas Sadleir,,Ward 62,-33.99078,18.45152,Entire home/apt,,7,2,2023-11-24,0.24,38,0,2,
756185509448118196,"City Oasis: 6P Retreat, Solar Powered - No outages",14409325,Igor,,Ward 57,-33.93353889999999,18.4510489,Entire home/apt,2666,3,8,2024-01-03,0.44,3,193,2,
752503256794529227,Clifton Apartment on the Waters Edge (Ocean Breeze,57218252,Nox,,Ward 54,-33.93427,18.37713,Entire home/apt,3400,1,40,2024-06-17,2.07,134,248,27,
752522976042333971,Cozy Seaside Apartment with Ocean Views,485432395,Propr,,Ward 23,-33.81791,18.4756,Entire home/apt,773,2,16,2024-05-22,0.81,1,24,11,
756197286725055222,Sunshine Sands Retreat,4919203,Sandy,,Ward 107,-33.79699,18.49659,Entire home/apt,1236,2,27,2024-05-27,1.78,1,152,23,
752532155072791269,Loft living in Rural Constantia Winelands.,7560949,Nicholas,,Ward 71,-34.05021,18.44044,Entire home/apt,1207,1,30,2024-02-28,1.55,2,119,17,
756228839437638711,Villa Margaretha,429924436,Margaretha,,Ward 77,-33.939742,18.4069038,Entire home/apt,4000,4,12,2023-12-30,0.65,1,132,1,
756234208011556022,Blouberg Beach Villa,5318095,Ronel,,Ward 23,-33.7974841,18.4604604,Entire home/apt,5800,5,4,2024-01-15,0.22,2,70,2,
756236826788700299,Brand New 1 Bed Apartment in Cape Town.,403603800,Hosted,,Ward 115,-33.91918,18.42606,Entire home/apt,940,1,2,2024-02-17,0.11,63,292,1,
752541606089868212,"Arcadia Villa, Cape Town",486287284,Lise,,Ward 54,-33.93206,18.38251,Private room,,1,0,,,1,0,0,
756315261846353514,Bantry Bay Duplex sea-facing patio apartment 208,153338580,Ian,,Ward 54,-33.93479,18.37949,Entire home/apt,3100,7,0,,,3,61,0,
756318211098387183,Claremont Family Haven for 8,51593929,Angi,,Ward 58,-33.97786,18.47486,Entire home/apt,3800,6,3,2024-01-04,0.16,13,83,1,
756318858843963284,Lovely 2-bedroom serviced apartment with pool 308,153338580,Ian,,Ward 54,-33.9352,18.37957,Entire home/apt,2350,7,3,2023-01-13,0.16,3,80,0,
752564315307759065,66 Loader - Modern 1 bedroom,185884086,Paul,,Ward 115,-33.91496557433591,18.416890903334302,Entire home/apt,,7,1,2023-12-01,0.14,29,364,1,
756356808148722584,Strand Stay,487013045,Wendy,,Ward 83,-34.10531,18.82008,Entire home/apt,1100,3,26,2024-06-17,1.40,2,74,16,
752564466834067683,Hampton Court Apt - Stylish Green Point 2 bedroom,185884086,Paul,,Ward 115,-33.90701,18.4044,Entire home/apt,3125,7,0,,,29,168,0,
756361141940306159,"Modern, secure, new unit-perfect lock up and go!",487012580,Soughted,,Ward 54,-33.92031,18.38595,Entire home/apt,1150,30,6,2024-04-11,0.35,134,237,4,
